seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_35990,IHGEIAOG_46120,0.88,0.92,19136.0,18089.0,7459.0,8497.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_36000,IHGEIAOG_46110,0.96,0.98,20143.0,19132.0,6452.0,7463.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_36010,IHGEIAOG_46100,0.86,0.89,21836.0,20429.0,4832.0,6173.0
NZ_CP054839.1.region018,NZ_PJNB01000001.1.region023,NFDOCLAH_35900,OOOGHNGE_59900,0.72,0.83,8038.0,6328.0,31434.0,33180.0
NZ_CP054839.1.region018,NZ_PJNB01000001.1.region023,NFDOCLAH_35910,OOOGHNGE_59890,0.7,0.82,9693.0,8034.0,29776.0,31438.0
NZ_CP054839.1.region018,NZ_PJNB01000001.1.region023,NFDOCLAH_35920,OOOGHNGE_59880,0.77,0.79,9932.0,9788.0,29543.0,29684.0
NZ_CP054839.1.region018,NZ_PJNB01000001.1.region023,NFDOCLAH_35930,OOOGHNGE_59870,0.8,0.86,12535.0,10000.0,26937.0,29475.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08440,DPJDDACK_07890,0.84,0.91,1154.0,380.0,774.0,0.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08450,DPJDDACK_07900,0.96,0.97,1283.0,1949.0,978.0,1653.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08460,DPJDDACK_07910,0.96,0.98,1960.0,3235.0,1664.0,2939.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08470,DPJDDACK_07920,0.61,0.66,3836.0,3134.0,3481.0,2740.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08490,DPJDDACK_07940,0.51,0.54,6610.0,7408.0,6297.0,6783.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08500,DPJDDACK_07960,0.67,0.70,7492.0,8644.0,7483.0,8374.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08510,DPJDDACK_07980,0.84,0.88,8777.0,9290.0,9210.0,9771.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08540,DPJDDACK_08000,0.6,0.67,11557.0,11428.0,12018.0,11886.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08550,DPJDDACK_08010,0.8,0.88,12530.0,11747.0,12993.0,12210.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08560,DPJDDACK_08020,0.75,0.81,12678.0,13155.0,13185.0,13620.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08570,DPJDDACK_08030,0.84,0.91,14071.0,13357.0,14541.0,13827.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08580,DPJDDACK_08040,0.81,0.86,15432.0,14259.0,15994.0,14758.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08590,DPJDDACK_08050,0.73,0.77,17030.0,15578.0,18106.0,16336.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08600,DPJDDACK_08060,0.88,0.91,17732.0,18722.0,18370.0,19360.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08610,DPJDDACK_08070,0.82,0.88,18718.0,19669.0,19356.0,20307.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08620,DPJDDACK_08080,0.8,0.86,20091.0,22632.0,20735.0,23273.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08630,DPJDDACK_08090,0.71,0.79,22755.0,22893.0,23349.0,23505.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08640,DPJDDACK_08100,0.71,0.80,23262.0,24918.0,24046.0,25537.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08650,DPJDDACK_08110,0.66,0.73,24911.0,26630.0,25533.0,27588.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08660,DPJDDACK_08120,0.75,0.82,27189.0,26616.0,28185.0,27600.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08670,DPJDDACK_08130,0.79,0.85,28210.0,27349.0,29186.0,28361.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08680,DPJDDACK_08140,0.83,0.92,29820.0,28758.0,30745.0,29683.0
NZ_CP059556.1.region003,NZ_CP059557.1.region002,AHDHMJBP_08690,DPJDDACK_08150,0.91,0.94,32330.0,29816.0,33228.0,30741.0
NZ_CP059556.1.region003,NZ_CP061007.1.region035,AHDHMJBP_08620,PKJGIIBK_80300,0.68,0.78,20091.0,22632.0,27694.0,30232.0
NZ_CP059556.1.region003,NZ_CP061007.1.region035,AHDHMJBP_08630,PKJGIIBK_80310,0.57,0.66,22755.0,22893.0,30300.0,30441.0
NZ_CP059556.1.region003,NZ_CP061007.1.region035,AHDHMJBP_08640,PKJGIIBK_80320,0.61,0.76,23262.0,24918.0,30533.0,32195.0
NZ_CP059556.1.region003,NZ_CP061007.1.region035,AHDHMJBP_08650,PKJGIIBK_80330,0.63,0.76,24911.0,26630.0,32191.0,33937.0
NZ_CP059556.1.region003,NZ_CP069353.1.region025,AHDHMJBP_08620,KHDLNAGE_43580,0.69,0.78,20091.0,22632.0,10000.0,12535.0
NZ_CP059556.1.region003,NZ_CP069353.1.region025,AHDHMJBP_08630,KHDLNAGE_43590,0.7,0.77,22755.0,22893.0,12602.0,12743.0
NZ_CP059556.1.region003,NZ_CP069353.1.region025,AHDHMJBP_08640,KHDLNAGE_43600,0.62,0.76,23262.0,24918.0,12838.0,14497.0
NZ_CP059556.1.region003,NZ_CP069353.1.region025,AHDHMJBP_08650,KHDLNAGE_43610,0.67,0.79,24911.0,26630.0,14493.0,16203.0
NZ_CP059556.1.region003,NZ_GL877879.1.region013,AHDHMJBP_08620,GBGKCCPF_58700,0.68,0.78,20091.0,22632.0,27653.0,30191.0
NZ_CP059556.1.region003,NZ_GL877879.1.region013,AHDHMJBP_08630,GBGKCCPF_58710,0.57,0.66,22755.0,22893.0,30259.0,30400.0
NZ_CP059556.1.region003,NZ_GL877879.1.region013,AHDHMJBP_08640,GBGKCCPF_58720,0.61,0.76,23262.0,24918.0,30492.0,32154.0
NZ_CP059556.1.region003,NZ_GL877879.1.region013,AHDHMJBP_08650,GBGKCCPF_58730,0.63,0.76,24911.0,26630.0,32150.0,33896.0
NZ_CP059556.1.region003,NZ_JABNNH010000001.1.region020,AHDHMJBP_08620,MNMGINNK_29440,0.69,0.78,20091.0,22632.0,10000.0,12535.0
NZ_CP059556.1.region003,NZ_JABNNH010000001.1.region020,AHDHMJBP_08630,MNMGINNK_29450,0.7,0.77,22755.0,22893.0,12602.0,12743.0
NZ_CP059556.1.region003,NZ_JABNNH010000001.1.region020,AHDHMJBP_08640,MNMGINNK_29460,0.62,0.76,23262.0,24918.0,12838.0,14497.0
NZ_CP059556.1.region003,NZ_JABNNH010000001.1.region020,AHDHMJBP_08650,MNMGINNK_29470,0.67,0.79,24911.0,26630.0,14493.0,16203.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08440,JNMMHGMF_48870,0.85,0.92,1154.0,380.0,32703.0,33480.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08450,JNMMHGMF_48860,0.96,0.97,1283.0,1949.0,32561.0,31886.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08460,JNMMHGMF_48850,0.96,0.98,1960.0,3235.0,31877.0,30602.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08470,JNMMHGMF_48840,0.67,0.71,3836.0,3134.0,30012.0,30801.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08480,JNMMHGMF_48830,0.74,0.79,6332.0,3929.0,27475.0,29818.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08490,JNMMHGMF_48820,0.82,0.87,6610.0,7408.0,27113.0,26312.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08500,JNMMHGMF_48810,0.93,0.97,7492.0,8644.0,25983.0,24831.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08510,JNMMHGMF_48800,0.91,0.94,8777.0,9290.0,24348.0,23826.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08520,JNMMHGMF_48790,0.84,0.87,9608.0,9344.0,23227.0,23497.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08530,JNMMHGMF_48780,0.54,0.59,10923.0,9585.0,21399.0,23250.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08540,JNMMHGMF_48770,0.58,0.67,11557.0,11428.0,21271.0,21403.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08550,JNMMHGMF_48760,0.8,0.87,12530.0,11747.0,20286.0,21069.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08560,JNMMHGMF_48750,0.77,0.81,12678.0,13155.0,20094.0,19659.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08570,JNMMHGMF_48740,0.83,0.88,14071.0,13357.0,18608.0,19322.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08580,JNMMHGMF_48730,0.81,0.86,15432.0,14259.0,17109.0,18345.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08590,JNMMHGMF_48720,0.91,0.94,17030.0,15578.0,15510.0,16962.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08600,JNMMHGMF_48710,0.88,0.91,17732.0,18722.0,14909.0,13919.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08610,JNMMHGMF_48700,0.81,0.88,18718.0,19669.0,13923.0,12990.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08620,JNMMHGMF_48690,0.79,0.86,20091.0,22632.0,12562.0,10000.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08630,JNMMHGMF_48680,0.77,0.88,22755.0,22893.0,9913.0,9766.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08640,JNMMHGMF_48670,0.78,0.89,23262.0,24918.0,9303.0,7638.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08650,JNMMHGMF_48660,0.8,0.87,24911.0,26630.0,7645.0,5938.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08660,JNMMHGMF_48640,0.69,0.76,27189.0,26616.0,5138.0,5768.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08670,JNMMHGMF_48630,0.81,0.88,28210.0,27349.0,4110.0,4995.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08680,JNMMHGMF_48620,0.86,0.93,29820.0,28758.0,2568.0,3624.0
NZ_CP059556.1.region003,NZ_JACHIV010000001.1.region022,AHDHMJBP_08690,JNMMHGMF_48610,0.9,0.93,32330.0,29816.0,100.0,2572.0
NZ_CP059556.1.region003,NZ_JACHIW010000001.1.region016,AHDHMJBP_08620,LLPKHOMA_52070,0.67,0.76,20091.0,22632.0,17679.0,20253.0
NZ_CP059556.1.region003,NZ_JACHIW010000001.1.region016,AHDHMJBP_08630,LLPKHOMA_52080,0.62,0.75,22755.0,22893.0,20379.0,20520.0
NZ_CP059556.1.region003,NZ_JACHIW010000001.1.region016,AHDHMJBP_08640,LLPKHOMA_52090,0.61,0.79,23262.0,24918.0,20613.0,22272.0
NZ_CP059556.1.region003,NZ_JACHIW010000001.1.region016,AHDHMJBP_08650,LLPKHOMA_52100,0.65,0.78,24911.0,26630.0,22268.0,24017.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08430,BEKPJONA_13030,0.75,0.80,0.0,333.0,21729.0,21393.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08440,BEKPJONA_13020,0.72,0.79,1154.0,380.0,20507.0,21374.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08450,BEKPJONA_13010,0.97,0.98,1283.0,1949.0,20484.0,19818.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08460,BEKPJONA_13000,0.91,0.96,1960.0,3235.0,19816.0,18541.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08470,BEKPJONA_12990,0.57,0.64,3836.0,3134.0,18000.0,18501.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08480,BEKPJONA_12980,0.56,0.66,6332.0,3929.0,15455.0,17876.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08490,BEKPJONA_12960,0.71,0.80,6610.0,7408.0,15183.0,14382.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08500,BEKPJONA_12950,0.87,0.93,7492.0,8644.0,14250.0,13098.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08510,BEKPJONA_12940,0.87,0.92,8777.0,9290.0,12989.0,12473.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08520,BEKPJONA_12920,0.69,0.80,9608.0,9344.0,11786.0,12047.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08550,BEKPJONA_12890,0.74,0.83,12530.0,11747.0,8742.0,9525.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08560,BEKPJONA_12880,0.69,0.77,12678.0,13155.0,8566.0,8146.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08570,BEKPJONA_12870,0.74,0.82,14071.0,13357.0,7332.0,8052.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08580,BEKPJONA_12860,0.58,0.63,15432.0,14259.0,5541.0,7101.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08590,BEKPJONA_12850,0.78,0.86,17030.0,15578.0,3963.0,5433.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08600,BEKPJONA_12840,0.82,0.86,17732.0,18722.0,3349.0,2356.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08610,BEKPJONA_12830,0.7,0.78,18718.0,19669.0,2360.0,1451.0
NZ_CP059556.1.region003,NZ_JADDUE010000019.1.region001,AHDHMJBP_08660,BEKPJONA_12810,0.56,0.68,27189.0,26616.0,206.0,812.0
NZ_CP059556.1.region003,NZ_PDBV01000001.1.region023,AHDHMJBP_08620,IHGEIAOG_46140,0.69,0.78,20091.0,22632.0,10000.0,12535.0
NZ_CP059556.1.region003,NZ_PDBV01000001.1.region023,AHDHMJBP_08630,IHGEIAOG_46150,0.7,0.77,22755.0,22893.0,12602.0,12743.0
NZ_CP059556.1.region003,NZ_PDBV01000001.1.region023,AHDHMJBP_08640,IHGEIAOG_46160,0.62,0.76,23262.0,24918.0,12838.0,14497.0
NZ_CP059556.1.region003,NZ_PDBV01000001.1.region023,AHDHMJBP_08650,IHGEIAOG_46170,0.67,0.79,24911.0,26630.0,14493.0,16203.0
NZ_CP059556.1.region003,NZ_PJNB01000001.1.region023,AHDHMJBP_08620,OOOGHNGE_59870,0.68,0.78,20091.0,22632.0,26937.0,29475.0
NZ_CP059556.1.region003,NZ_PJNB01000001.1.region023,AHDHMJBP_08630,OOOGHNGE_59880,0.57,0.66,22755.0,22893.0,29543.0,29684.0
NZ_CP059556.1.region003,NZ_PJNB01000001.1.region023,AHDHMJBP_08640,OOOGHNGE_59890,0.61,0.76,23262.0,24918.0,29776.0,31438.0
NZ_CP059556.1.region003,NZ_PJNB01000001.1.region023,AHDHMJBP_08650,OOOGHNGE_59900,0.63,0.76,24911.0,26630.0,31434.0,33180.0
NZ_CP059557.1.region002,NZ_CP061007.1.region035,DPJDDACK_08080,PKJGIIBK_80300,0.69,0.79,20735.0,23273.0,27694.0,30232.0
NZ_CP059557.1.region002,NZ_CP061007.1.region035,DPJDDACK_08090,PKJGIIBK_80310,0.53,0.69,23349.0,23505.0,30300.0,30441.0
NZ_CP059557.1.region002,NZ_CP061007.1.region035,DPJDDACK_08100,PKJGIIBK_80320,0.58,0.70,24046.0,25537.0,30533.0,32195.0
NZ_CP059557.1.region002,NZ_CP061007.1.region035,DPJDDACK_08110,PKJGIIBK_80330,0.57,0.67,25533.0,27588.0,32191.0,33937.0
NZ_CP059557.1.region002,NZ_CP069353.1.region025,DPJDDACK_08080,KHDLNAGE_43580,0.7,0.78,20735.0,23273.0,10000.0,12535.0
NZ_CP059557.1.region002,NZ_CP069353.1.region025,DPJDDACK_08090,KHDLNAGE_43590,0.59,0.71,23349.0,23505.0,12602.0,12743.0
NZ_CP059557.1.region002,NZ_CP069353.1.region025,DPJDDACK_08100,KHDLNAGE_43600,0.58,0.69,24046.0,25537.0,12838.0,14497.0
NZ_CP059557.1.region002,NZ_CP069353.1.region025,DPJDDACK_08110,KHDLNAGE_43610,0.57,0.67,25533.0,27588.0,14493.0,16203.0
NZ_CP059557.1.region002,NZ_GL877879.1.region013,DPJDDACK_08080,GBGKCCPF_58700,0.69,0.79,20735.0,23273.0,27653.0,30191.0
NZ_CP059557.1.region002,NZ_GL877879.1.region013,DPJDDACK_08090,GBGKCCPF_58710,0.53,0.69,23349.0,23505.0,30259.0,30400.0
NZ_CP059557.1.region002,NZ_GL877879.1.region013,DPJDDACK_08100,GBGKCCPF_58720,0.58,0.70,24046.0,25537.0,30492.0,32154.0
NZ_CP059557.1.region002,NZ_GL877879.1.region013,DPJDDACK_08110,GBGKCCPF_58730,0.57,0.67,25533.0,27588.0,32150.0,33896.0
NZ_CP059557.1.region002,NZ_JABNNH010000001.1.region020,DPJDDACK_08080,MNMGINNK_29440,0.7,0.78,20735.0,23273.0,10000.0,12535.0
NZ_CP059557.1.region002,NZ_JABNNH010000001.1.region020,DPJDDACK_08090,MNMGINNK_29450,0.59,0.71,23349.0,23505.0,12602.0,12743.0
NZ_CP059557.1.region002,NZ_JABNNH010000001.1.region020,DPJDDACK_08100,MNMGINNK_29460,0.58,0.69,24046.0,25537.0,12838.0,14497.0
NZ_CP059557.1.region002,NZ_JABNNH010000001.1.region020,DPJDDACK_08110,MNMGINNK_29470,0.57,0.67,25533.0,27588.0,14493.0,16203.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_07890,JNMMHGMF_48870,0.93,0.95,774.0,0.0,32703.0,33480.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_07900,JNMMHGMF_48860,0.99,0.99,978.0,1653.0,32561.0,31886.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_07910,JNMMHGMF_48850,0.99,1.00,1664.0,2939.0,31877.0,30602.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_07920,JNMMHGMF_48840,0.8,0.81,3481.0,2740.0,30012.0,30801.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_07940,JNMMHGMF_48820,0.54,0.56,6297.0,6783.0,27113.0,26312.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_07960,JNMMHGMF_48810,0.67,0.71,7483.0,8374.0,25983.0,24831.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_07980,JNMMHGMF_48800,0.89,0.90,9210.0,9771.0,24348.0,23826.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_07990,JNMMHGMF_48780,0.68,0.74,11890.0,9811.0,21399.0,23250.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08000,JNMMHGMF_48770,0.91,0.95,12018.0,11886.0,21271.0,21403.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08010,JNMMHGMF_48760,0.88,0.95,12993.0,12210.0,20286.0,21069.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08020,JNMMHGMF_48750,0.91,0.95,13185.0,13620.0,20094.0,19659.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08030,JNMMHGMF_48740,0.89,0.93,14541.0,13827.0,18608.0,19322.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08040,JNMMHGMF_48730,0.88,0.89,15994.0,14758.0,17109.0,18345.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08050,JNMMHGMF_48720,0.78,0.80,18106.0,16336.0,15510.0,16962.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08060,JNMMHGMF_48710,0.96,0.98,18370.0,19360.0,14909.0,13919.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08070,JNMMHGMF_48700,0.87,0.91,19356.0,20307.0,13923.0,12990.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08080,JNMMHGMF_48690,0.84,0.90,20735.0,23273.0,12562.0,10000.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08090,JNMMHGMF_48680,0.77,0.87,23349.0,23505.0,9913.0,9766.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08100,JNMMHGMF_48670,0.79,0.84,24046.0,25537.0,9303.0,7638.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08110,JNMMHGMF_48660,0.74,0.78,25533.0,27588.0,7645.0,5938.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08120,JNMMHGMF_48640,0.81,0.82,28185.0,27600.0,5138.0,5768.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08130,JNMMHGMF_48630,0.88,0.90,29186.0,28361.0,4110.0,4995.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08140,JNMMHGMF_48620,0.89,0.95,30745.0,29683.0,2568.0,3624.0
NZ_CP059557.1.region002,NZ_JACHIV010000001.1.region022,DPJDDACK_08150,JNMMHGMF_48610,0.94,0.96,33228.0,30741.0,100.0,2572.0
NZ_CP059557.1.region002,NZ_JACHIW010000001.1.region016,DPJDDACK_08080,LLPKHOMA_52070,0.68,0.77,20735.0,23273.0,17679.0,20253.0
NZ_CP059557.1.region002,NZ_JACHIW010000001.1.region016,DPJDDACK_08090,LLPKHOMA_52080,0.53,0.71,23349.0,23505.0,20379.0,20520.0
NZ_CP059557.1.region002,NZ_JACHIW010000001.1.region016,DPJDDACK_08100,LLPKHOMA_52090,0.59,0.70,24046.0,25537.0,20613.0,22272.0
NZ_CP059557.1.region002,NZ_JACHIW010000001.1.region016,DPJDDACK_08110,LLPKHOMA_52100,0.58,0.67,25533.0,27588.0,22268.0,24017.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_07890,BEKPJONA_13020,0.7,0.76,774.0,0.0,20507.0,21374.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_07900,BEKPJONA_13010,0.96,0.96,978.0,1653.0,20484.0,19818.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_07910,BEKPJONA_13000,0.92,0.95,1664.0,2939.0,19816.0,18541.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_07960,BEKPJONA_12950,0.62,0.68,7483.0,8374.0,14250.0,13098.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_07980,BEKPJONA_12940,0.82,0.85,9210.0,9771.0,12989.0,12473.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_08010,BEKPJONA_12890,0.73,0.84,12993.0,12210.0,8742.0,9525.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_08020,BEKPJONA_12880,0.77,0.87,13185.0,13620.0,8566.0,8146.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_08030,BEKPJONA_12870,0.77,0.85,14541.0,13827.0,7332.0,8052.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_08040,BEKPJONA_12860,0.63,0.68,15994.0,14758.0,5541.0,7101.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_08050,BEKPJONA_12850,0.66,0.72,18106.0,16336.0,3963.0,5433.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_08060,BEKPJONA_12840,0.85,0.88,18370.0,19360.0,3349.0,2356.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_08070,BEKPJONA_12830,0.7,0.78,19356.0,20307.0,2360.0,1451.0
NZ_CP059557.1.region002,NZ_JADDUE010000019.1.region001,DPJDDACK_08120,BEKPJONA_12810,0.55,0.67,28185.0,27600.0,206.0,812.0
NZ_CP059557.1.region002,NZ_PDBV01000001.1.region023,DPJDDACK_08080,IHGEIAOG_46140,0.7,0.78,20735.0,23273.0,10000.0,12535.0
NZ_CP059557.1.region002,NZ_PDBV01000001.1.region023,DPJDDACK_08090,IHGEIAOG_46150,0.59,0.71,23349.0,23505.0,12602.0,12743.0
NZ_CP059557.1.region002,NZ_PDBV01000001.1.region023,DPJDDACK_08100,IHGEIAOG_46160,0.58,0.69,24046.0,25537.0,12838.0,14497.0
NZ_CP059557.1.region002,NZ_PDBV01000001.1.region023,DPJDDACK_08110,IHGEIAOG_46170,0.57,0.67,25533.0,27588.0,14493.0,16203.0
NZ_CP059557.1.region002,NZ_PJNB01000001.1.region023,DPJDDACK_08080,OOOGHNGE_59870,0.69,0.79,20735.0,23273.0,26937.0,29475.0
NZ_CP059557.1.region002,NZ_PJNB01000001.1.region023,DPJDDACK_08090,OOOGHNGE_59880,0.53,0.69,23349.0,23505.0,29543.0,29684.0
NZ_CP059557.1.region002,NZ_PJNB01000001.1.region023,DPJDDACK_08100,OOOGHNGE_59890,0.58,0.70,24046.0,25537.0,29776.0,31438.0
NZ_CP059557.1.region002,NZ_PJNB01000001.1.region023,DPJDDACK_08110,OOOGHNGE_59900,0.57,0.67,25533.0,27588.0,31434.0,33180.0
NZ_CP061007.1.region035,NZ_CP069353.1.region025,PKJGIIBK_80300,KHDLNAGE_43580,0.8,0.86,27694.0,30232.0,10000.0,12535.0
NZ_CP061007.1.region035,NZ_CP069353.1.region025,PKJGIIBK_80310,KHDLNAGE_43590,0.76,0.78,30300.0,30441.0,12602.0,12743.0
NZ_CP061007.1.region035,NZ_CP069353.1.region025,PKJGIIBK_80320,KHDLNAGE_43600,0.7,0.82,30533.0,32195.0,12838.0,14497.0
